titleId,production_companies_name
tt0269217,Film Bangkok
tt0269217,Five Star Production
tt0269298,Lisa Film
tt0269329,GO Films
tt0269341,Screen Gems
tt0269347,Alphaville Films
tt0269347,Lakeshore Entertainment
tt0269376,Riead Productions Corporation
tt0269376,Cinema West Films
tt0269389,Memfis Film
tt0269389,Film i Väst
tt0269443,Elsio Mancuso per G.V.
tt0269461,France 2 Cinéma
tt0269461,KC Medien
tt0269461,Les Films Alain Sarde
tt0269461,StudioCanal
tt0269461,Vertigo Films
tt0269461,Little Bear
tt0269461,France 3 Cinéma
tt0269483,Bedford Falls Productions
tt0269483,Screen Gems
tt0269499,Canal+
tt0269499,CNC
tt0269499,TF1
tt0269499,Pathé Renn Productions
tt0269587,9/6 Cinema Factory
tt0269587,Firecracker Film
tt0269587,Hubert Bals Fund
tt0269738,Spectacular Trading International
tt0269743,CJ Entertainment
tt0269743,Cinema Service
tt0269743,Sidus
tt0269746,Homegreen Films
tt0269746,Arena Films
tt0269771,ADR Productions
tt0269771,France 3 Cinéma
tt0269771,StudioCanal
tt0270020,Neurópa Film Kft
tt0270288,Miramax
tt0270288,Allied Filmmakers
tt0270288,Mad Chance
tt0270291,National Wildlife Federation
tt0270291,MacGillivray Freeman Films
tt0270291,Blake and Associates
tt0270291,National Science Foundation
tt0270318,Direct et Differe
tt0270318,Ce.Na.Ci.
tt0270391,Alois Brummer Produktion
tt0270560,Dualstar Productions
tt0270688,Blue Turtle
tt0270688,Epiphany Productions
tt0270688,Hotwire Productions
tt0270688,ZDF
tt0270707,Universal Pictures
tt0270918,Crazy Dreams Entertainment
tt0270933,Bandai Visual
tt0270933,SUNRISE
tt0270980,Dimension Films
tt0271003,Icelandic Film Corporation
tt0271003,Filmhuset Produksjoner
tt0271003,Zentropa Entertainments
tt0271017,Agav Hafakot
tt0271017,Cinévia Films
tt0271017,Les Films Balenciaga
tt0271017,RFK International
tt0271017,TF1 International
tt0271027,EuropaCorp
tt0271027,Canal+
tt0271027,20th Century Fox
tt0271027,Current Entertainment
tt0271027,Quality Growth International Ltd.
tt0271027,Immortal Entertainment
tt0271121,Taehung Pictures
tt0271136,Overseas FilmGroup
tt0271136,Cinerenta Medienbeteiligungs KG
tt0271219,Dolly Hall Productions
tt0271219,IFC Productions
tt0271219,InDigEnt (Independent Digital Entertainment)
tt0271219,Miramax
tt0271259,Gaylord Films
tt0271259,H5B5 Media AG
tt0271259,Pandora Cinema
tt0271259,Section Eight
tt0271259,Warner Bros. Pictures
tt0271263,Meatball Animation
tt0271263,Columbia Pictures
tt0271263,Happy Madison Productions
tt0271337,Les Films Alain Sarde
tt0271337,Eniloc Films
tt0271337,Canal+
tt0271367,Centropolis Entertainment
tt0271367,Village Roadshow Pictures
tt0271367,NPV Entertainment
tt0271367,Electric Entertainment
tt0271367,Warner Bros. Pictures
tt0271383,Lereby Produções
tt0271383,Globo Filmes
tt0271451,United Film Organization
tt0271451,City Heat Productions
tt0271489,Metheus Film
tt0271489,Alvaro Mancori Produzioni Cinematografica
tt0271499,Canal+
tt0271499,IMA Productions
tt0271543,EGM Productions
tt0271543,Cinequest Films
tt0271543,Dream Rock
tt0271543,Moonstone Entertainment
tt0271543,Locomotion Films
tt0271582,Crusader Entertainment
tt0271582,Epiphany Films LLC
tt0271582,Feelmax
tt0271668,Columbia Pictures
tt0271668,The Firm
tt0271668,Intermedia Films
tt0271668,Outlaw Productions
tt0271719,Artear
tt0271719,Pol-Ka Producciones
tt0271719,Patagonik
tt0271763,Cinematográfica Marte S.A.
tt0271809,Filmacres
tt0271882,ApolloMedia
tt0271882,Artists Production Group (APG)
tt0271882,New Legend Media
tt0271935,EuropaCorp
tt0271935,Leeloo Productions
tt0271935,TF1 Films Production
tt0271935,WAF Productions
tt0271935,ARP Sélection
tt0271945,Josy Films
tt0271945,StudioCanal
tt0271945,TF1 Films Production
tt0271945,Bac Films
tt0271946,Panfilm
tt0271946,Orange Sky Golden Harvest
tt0271972,Castelao Productions
tt0271972,TVC
tt0271972,Vía Digital
tt0272020,DreamWorks Pictures
tt0272020,Robert Lawrence Productions
tt0272036,ACH
tt0272036,Frozen Films Inc.
tt0272036,Regent Entertainment
tt0272036,Regent Productions
tt0272065,Intercontinental Releasing Corporation (IRC)
tt0272069,Full Moon Pictures
tt0272071,Les Films Tricolores
tt0272071,Imp.Ex.Ci.
tt0272071,Les Films Jacques Leitienne
tt0272078,Les Films du Griffon
tt0272093,Canal+
tt0272093,Diaphana Films
tt0272093,M6 Films
tt0272147,Storm King Productions
tt0272147,Screen Gems
tt0272152,Intermedia Films
tt0272152,Lawrence Gordon Productions
tt0272152,Pathé Pictures International
tt0272152,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
tt0272207,Cruise/Wagner Productions
tt0272207,Paramount
tt0272207,Lions Gate Films
tt0272338,Columbia Pictures
tt0272338,New Line Cinema
tt0272338,Ghoulardi Film Company
tt0272338,Revolution Studios
tt0272425,Zero Nine Entertainment
tt0272425,Younggu-Art Movies
tt0272425,Korea Pictures
tt0272454,Blue Dahlia Productions
tt0272454,J.M. Productions
tt0272454,StudioCanal
tt0272454,TF1 Films Production
tt0272557,PorchLight Entertainment
tt0272578,Tanagra Productions
tt0272578,Impex Films
tt0273069,Vértigo Films
tt0273069,Les Films Alain Sarde
tt0273069,"""Pauline's Angel"""
tt0273069,Vega Film
tt0273069,CNC
tt0273069,France 3 Cinéma
tt0273148,ARP Sélection
tt0273148,France 2 Cinéma
tt0273226,Waterline Pictures
tt0273300,Eureka Pictures
tt0273300,Film4 Productions
tt0273435,Ego Film Arts
tt0273435,Alliance Atlantis
tt0273435,Serendipity Point Films
tt0273435,ARP Sélection
tt0273435,Téléfilm Canada
tt0273457,Indigo Entertainment
tt0273517,Vía Digital
tt0273517,Filmax Entertainment
tt0273517,Dimension Films
tt0273517,Castelao Productions
tt0273689,Nimbus Film
tt0273799,Walt Disney Pictures
tt0273799,Karz Entertainment
tt0273822,Dorian Films
tt0273874,Callipix
tt0273925,Nikkatsu Corporation
tt0274069,Channel Four Films
tt0274069,ZDF
tt0274069,Ina
tt0274117,Ciné B
tt0274117,CNC
tt0274117,Canal+
tt0274117,France 2 Cinéma
tt0274117,Pathé Image Production
tt0274117,Sédif Productions
tt0274155,Téléma
tt0274155,Les Productions du Champ Poirier
tt0274155,TPS Cinéma
tt0274155,TF1 Films Production
tt0274166,Working Title Films
tt0274309,The Film Consortium
tt0274309,Baby Cow Productions
tt0274309,UK Film Council
tt0274309,Revolution Films
tt0274309,United Artists
tt0274309,Film4 Productions
tt0274407,Cattleya
tt0274407,Medusa Film
tt0274407,Alquimia Cinema
tt0274428,Soread-2M
tt0274428,Ognon Pictures
tt0274428,Filmstiftung Nordrhein-Westfalen
tt0274428,Gimages
tt0274428,Lichtblick Film- und Fernsehproduktion (I)
tt0274428,Ness Communication & Productions Ltd.
tt0274428,ARTE France Cinéma
tt0274470,Yoram Gross Films
tt0274470,Australian Film Commission
tt0274497,R%26C Produzioni
tt0274497,Les Films Balenciaga
tt0274524,Studio Misr
tt0274558,Paramount
tt0274558,Miramax
tt0274558,Scott Rudin Productions
tt0274709,Synops
tt0274716,Miles Productions
tt0274716,Miles Films
tt0274812,Slough Pond
tt0274812,double A Films
tt0274812,TwoPoundBag Productions
tt0274861,Nomadic Pictures
tt0274874,Filmtel
tt0274874,Medusa Film
tt0274874,Tele+
tt0274874,Kensington Productions
tt0274932,Arzu Film
tt0274932,Mimeray (Afiş)
tt0274932,Acar Film (Seslendirme)
tt0274932,Tuna Film
tt0274932,Ören Film
tt0275022,Paramount
tt0275022,MTV Films
tt0275022,Zomba Films
tt0275022,Summit Entertainment
tt0275063,Films Al Nisr al Charki
tt0275067,Glass Eye Pix
tt0275083,Intz.com
tt0275083,KTB Network
tt0275083,Sidus
tt0275083,CJ Entertainment
tt0275209,Egyptian Company for Studios and Cinema
tt0275230,Aniplex
tt0275230,Production I.G
tt0275277,TriStar Pictures
tt0275277,Bandai Visual
tt0275277,Destination Films
tt0275277,SUNRISE
tt0275277,Emotion
tt0275277,BONES
tt0275309,Agi Orsi Productions
tt0275309,Vans (US)
tt0275362,TOHO
tt0275362,Fuji Television Network
tt0275362,Nintendo
tt0275362,Sankei Shimbun
tt0275362,Nippon Broadcasting System
tt0275362,Pony Canyon
tt0275362,IMAGICA
tt0275407,D.M.V.B. Films
tt0275407,DMVB Films
tt0275407,La Mirada Producciones
tt0275407,Tornasol Films
tt0275407,Vía Digital
tt0275491,Canal+ España
tt0275491,El Deseo
tt0275491,TVE
tt0275491,ICAA
tt0275491,Preparatory Action of the European Union
tt0275491,Focus Features
tt0275491,Sony Pictures Classics
tt0275639,Zoulou Films
tt0275639,Ciné B
tt0275639,KC Medien
tt0275639,TF1 Films Production
tt0275668,Schermi Riuniti
tt0275668,Plaza Film
tt0275681,Oria Films S.L.
tt0275688,Ruff Nation Films
tt0275719,The Independent Film Channel Productions
tt0275719,Detour Filmproduction
tt0275719,IFC Productions
tt0275719,InDigEnt (Independent Digital Entertainment)
tt0275719,Tape Productions Inc.
tt0275773,KSS
tt0275773,napalm FiLMS
tt0275773,Suplex Inc.
tt0275773,WEVCO Produce Company
tt0275847,Walt Disney Pictures
tt0275847,Walt Disney Feature Animation
tt0275862,Georgianfilm
tt0275942,"""Tvorcheski kolektiv ''Sredets''"""
tt0275942,"""Studiya za igralni filmi ''Boyana''"""
tt0275942,Kinostudiya na Narodnata armiya
tt0275947,Dante Entertainment
tt0275947,Epsilon Motion Pictures
tt0275947,Quinta Communications
tt0275947,Cinema Holdings
tt0275947,Lionweed
tt0275947,Franchise Pictures
tt0275947,Warner Bros. Pictures
tt0276033,Walt Disney Pictures
tt0276313,Blue Eye Films
tt0276501,Arc Light Films
tt0276501,Pyramide Productions
tt0276745,Argos Films
tt0276745,Capi Films
tt0276751,Universal Pictures
tt0276751,StudioCanal
tt0276751,Working Title Films
tt0276751,Tribeca Productions
tt0276816,Protozoa Pictures
tt0276816,Dimension Films
tt0276820,Luna Filmproduktion
tt0276820,Filmboard Berlin-Brandenburg (FBB)
tt0276820,Filmstiftung Nordrhein-Westfalen
tt0276820,Ostdeutscher Rundfunk Brandenburg
tt0276820,ZDF
tt0276820,Deutsche Film- und Fernsehakademie Berlin (DFFB)
tt0276830,La Petite Reine
tt0276830,Ultra Films
tt0276830,TPS Star
tt0276830,A.J.O.Z. Films
tt0276830,120 Films
tt0276830,Crystalcreek Ltd.
tt0276830,TF1 Films Production
tt0276837,Cinételéma
tt0276837,Elia Films
tt0276837,Les Films du Requin
tt0276886,Mystuff
tt0276893,Pierre Javaux Productions
tt0276893,DCN
tt0276893,La Sept-Arte
tt0276893,Parenthese Films
tt0276893,CNC
tt0276919,YLE
tt0276919,Zentropa Entertainments
tt0276919,DR
tt0276919,Trollhättan Film
tt0276919,Memfis Film
tt0276919,France 3 Cinéma
tt0276919,Slot Machine
tt0276919,Liberator Productions
tt0276919,Nederlandse Programma Stichting (NPS)
tt0276919,Isabella Films B.V.
tt0276919,Pain Unlimited GmbH Filmproduktion
tt0276919,Something Else B.V.
tt0276919,Sigma Films
tt0276919,Zoma Films Ltd.
tt0276919,ARTE France Cinéma
tt0276919,SVT
tt0276919,WDR/Arte
tt0276919,Film i Väst
tt0276919,Edith Film Oy
tt0276919,Invicta Capital
tt0276919,4 1/2
tt0276919,TV 2
tt0276935,Suncent CinemaWorks
tt0276935,Taki Corporation
tt0276986,Filmbulgaria
tt0276986,Boyana Film
tt0277027,New Line Cinema
tt0277044,Inugami Production Group
tt0277044,Asmik Ace Entertainment
tt0277296,Universal Pictures
tt0277296,Alphaville Films
tt0277296,Kalima Productions GmbH & Co. KG
tt0277296,World Wrestling Entertainment (WWE)
tt0277327,B & C Filmproduktion
tt0277327,Cascadeur Filmproduktion GmbH
tt0277327,ARD
tt0277330,Caro Film GmbH
tt0277371,Neal H. Moritz Productions
tt0277371,Original Film
tt0277371,Columbia Pictures
tt0277434,Wheelhouse Entertainment
tt0277434,Icon Entertainment International
tt0277434,Motion Picture Production GmbH & Co. Erste KG
tt0277598,Erler Film
tt0277598,Dany Film
tt0277605,Cameron Entertainment Co.
tt0277605,Ltd.
tt0277605,Brilliant Idea Group (BIG) Ltd
tt0277625,Baliverna Films
tt0277744,Cinelaw
tt0277744,Mooseface Films
tt0277789,Noé Productions
tt0277789,Canary Films
tt0277789,Odessa Films
tt0277790,Landspeed Productions LLC
tt0277790,City Heat Productions
tt0277790,Unified Film Organization
tt0277800,Peakviewing Transatlantic Plc
tt0277909,Plymptoons
tt0277941,Woss Group Film Productions
tt0277941,StudioCanal
tt0277941,Endymion Films
tt0277941,WTA
tt0277941,Working Title Films
tt0277941,Australian Film Commission
tt0277941,Australian Film Finance Corporation
tt0277944,Nu Image
tt0277986,Nu Image
tt0277986,Martien Holdings A.V.V.
tt0277994,Terra-Filmkunst
tt0278069,Cooperativa Edison
tt0278069,Fandango
tt0278069,Pandora Filmproduktion
tt0278069,Rasta Film
tt0278098,Boyana Film
tt0278295,New Line Cinema
tt0278351,Taewon Entertainment
tt0278351,Cinema Service
tt0278395,World International Network (WIN)
tt0278395,New Symphony Pictures
tt0278413,CineRocket
tt0278413,IMAGICA
tt0278413,TV Man Union
tt0278413,Engine Film
tt0278435,Winkler Films
tt0278488,Universal Pictures
tt0278488,Jersey Films
tt0278488,Native Pictures Productions
tt0278500,Ealing Studios
tt0278500,Miramax
tt0278504,Warner Bros. Pictures
tt0278504,Buena Vista International
tt0278504,Touchstone Pictures
tt0278504,Summit Entertainment
tt0278504,Alcon Entertainment
tt0278504,Witt/Thomas Productions
tt0278504,Section Eight
tt0278527,Erler Film
tt0278675,Romulus Films
tt0278675,Miracle Communications Ltd.
tt0278675,Cyclops Vision
tt0278731,Catherine Bailey Ltd.
tt0278731,Téléfilm Canada
tt0278731,Canadian Film or Video Production Tax Credit (CPTC)
tt0278731,Odeon Films
tt0278731,Capitol Films
tt0278731,Artists Independent Network
tt0278731,Grosvenor Park Productions
tt0278731,Davis Films
tt0278731,Sony Pictures Classics
tt0278731,Redbus Pictures
tt0278736,Warner Bros. Pictures
tt0278781,Dovzhenko Film Studios
tt0278823,DreamWorks Pictures
tt0278823,Gravier Productions
tt0279064,Maipo Film
tt0279065,Sofica Sofinergie 5
tt0279065,Haut et Court
tt0279065,Media Programme of the European Community
tt0279065,Havas Images
tt0279065,PROCIREP
tt0279065,CNC
tt0279065,Canal+
tt0279065,ARTE France Cinéma
tt0279065,Auvergne-Rhône-Alpes Cinéma
tt0279113,Hungry Eye Lowland Pictures B.V.
tt0279113,Fox Searchlight Pictures
tt0279113,Flan de Coco Films
tt0279231,AVRO Television
tt0279231,BosBros
tt0279269,AJC Video
tt0279286,Tapestry Films
tt0279286,Miramax
tt0279286,A Happy Place
tt0279331,Intermedia Films
tt0279331,IM Filmproduktion
tt0279331,Cosmic Pictures
tt0279331,Alphaville Films
tt0279331,United Artists
tt0279331,Metro-Goldwyn-Mayer
tt0279346,Virgínia Filmes
tt0279468,AJC Video
tt0279468,Mad Movies
tt0279493,Universal Pictures
tt0279493,Imagine Entertainment
tt0279526,Boyana Film
tt0279659,Koulinga Productions
tt0279659,Adavi Production
tt0279659,Diproci
tt0279778,All Girl Productions
tt0279778,Gaylord Productions
tt0279834,"""Children's Film Foundation (CFF)"""
tt0279834,Countrywide Film Production
tt0279871,Canal+
tt0279889,Atchity Entertainment International (AEI)
tt0279889,Regency Enterprises
tt0279889,Fox 2000 Pictures
tt0279889,Epsilon Motion Pictures
tt0279889,Kopelson Entertainment
tt0279889,20th Century Fox
tt0279901,Toei Company
tt0279919,Palladium
tt0280015,Centro de Capacitación Cinematográfica (CCC)
tt0280015,Hubert Bals Fund
tt0280015,Palmera Films
tt0280015,Producciones Tragaluz
tt0280030,Disney Television Animation
tt0280030,Walt Disney Pictures
tt0280045,Les Productions du Daunou
tt0280356,Alfa Film
tt0280371,Warner Bros. Pictures
tt0280371,Filmation Associates
tt0280380,Senator Film
tt0280380,Propaganda Films
tt0280380,Columbia Pictures
tt0280436,ArtStar Pix
tt0280436,The Feature Film Project
tt0280438,IFC Productions
tt0280438,Focus Features
tt0280460,Fox Searchlight Pictures
tt0280462,Prophecy Entertainment
tt0280462,Remstar Distribution
tt0280462,Studio Eight Productions
tt0280477,Cherry Sky Films
tt0280477,Day O Productions
tt0280477,Hudson River Entertainment
tt0280477,MTV Films
tt0280477,Trailing Johnson Productions
tt0280486,Stillking Films
tt0280486,Jerry Bruckheimer Films
tt0280486,Touchstone Pictures
tt0280490,Australian Film Finance Corporation
tt0280490,Wildheart Films
tt0280490,Alibi Films
tt0280490,Film Victoria
tt0280490,Melbourne Film Office
tt0280491,Granada Television
tt0280491,Portman Entertainment Group
tt0280491,Screen Ireland
tt0280491,"""Hell's Kitchen Films"""
tt0280590,New Line Cinema
tt0280590,Out of the Blue... Entertainment
tt0280590,Columbia Pictures
tt0280590,Happy Madison Productions
tt0280609,The Victor Film Company
tt0280609,The Carousel Picture Company
tt0280609,The Noel Gay Motion Picture Company
tt0280609,Kismet Entertainment Group
tt0280609,Luxembourg Film Fund
tt0280653,K.G Productions
tt0280653,KC Medien
tt0280653,Katharina
tt0280653,Renn Productions
tt0280653,Canal+
tt0280653,TF1 Films Production
tt0280665,Epsilon Motion Pictures
tt0280665,Quinta Communications
tt0280696,Mystery Clock Cinema
tt0280696,Australian Film Finance Corporation
tt0280707,Sandcastle 5
tt0280707,Chicagofilms
tt0280707,Medusa Film
tt0280720,Universal Pictures
tt0280720,StudioCanal
tt0280733,X Filme Creative Pool
tt0280733,WDR
tt0280733,ARTE
tt0280760,United Artists
tt0280870,Lions Gate Films
tt0280870,Cinerenta Medienbeteiligungs KG
tt0280870,Pearl Pictures
tt0280870,Still Productions
tt0280870,Cinestone
tt0280882,Madragoa Films
tt0280882,BD Cine
tt0280882,Gemini Films
tt0280954,Libkow-Film
tt0280962,Enterprise Films
tt0280962,Phantom Pictures Ltd.
tt0280962,Spice Factory
tt0280990,Pathé Distribution
tt0281108,Gaumont
tt0281108,Miroir Magique
tt0281108,Josy Films
tt0281108,Canal+
tt0281108,TF1 Films Production
tt0281190,Access Pictures
tt0281190,Jean Silvera Films
tt0281322,Miramax
tt0281322,Amen Ra Films
tt0281358,Gaylord Films
tt0281358,Pandora Pictures
tt0281358,Di Novi Pictures
tt0281358,Warner Bros. Pictures
tt0281364,Canal+
tt0281364,TF1 Films Production
tt0281364,Tobis
tt0281364,Destiny
tt0281364,EuropaCorp
tt0281364,Victor Company of Japan (JVC)
tt0281364,Samitose Productions
tt0281373,Walt Disney Pictures
tt0281373,Kerner Entertainment Company
tt0281373,Galapagos Productions
tt0281373,Winterdance Productions Ltd.
tt0281656,Highlight Films
tt0281686,Silver Sphere Corporation
tt0281686,Metro-Goldwyn-Mayer
tt0281707,Mediarex Movie
